District,Year,Season,TotalDaylightDuration_s,TotalSunshineDuration_s,TotalPrecipitationSum_mm,TotalRainSum_mm,TotalPrecipitationHours_h,TotalShortwaveRadiationSum_MJm2,TotalEt0FaoEvapotranspiration_mm,MeanTemperature2mMax_C,MeanTemperature2mMin_C,MeanTemperature2mMean_C,MeanApparentTemperatureMax_C,MeanApparentTemperatureMin_C,MeanApparentTemperatureMean_C,MeanWindSpeed10mMax_kmh,MeanWindGusts10mMax_kmh,MeanWindDirection10mDominant,MostCommonWeatherCode,WeatherDays
Kilinochchi[1],2012,Yala,6893954.99,6064638.43,69.6,69.6,149.0,3433.2400000000002,950.2,33.326797385620914,26.752941176470586,29.40457516339869,36.42941176470588,29.353594771241834,31.91437908496732,26.273202614379088,42.66274509803921,213.41176470588235,1.0,153
Kilinochchi[1],2013,Maha,9040116.98,7488173.01,635.3,635.3,1108.0,4004.27,965.7,29.359905660377358,24.477830188679246,26.56132075471698,32.215094339622645,26.885377358490565,28.912264150943393,22.61933962264151,37.31933962264151,114.66037735849056,51.0,212
Kilinochchi[1],2013,Yala,6893863.24,5856493.77,95.9,95.9,245.0,3290.81,880.27,32.855555555555554,26.64575163398693,29.152941176470584,36.373856209150325,29.540522875816993,32.033986928104575,24.80065359477124,40.32418300653595,208.98692810457516,51.0,153
Kilinochchi[1],2014,Maha,9040198.81,7155568.97,1129.5,1129.5,1694.0,3818.99,870.39,29.080188679245282,24.397169811320754,26.383490566037736,32.85896226415095,27.316509433962267,29.43632075471698,20.178301886792454,33.54481132075472,111.25,51.0,212
Kilinochchi[1],2014,Yala,6893775.74,5957208.75,174.5,174.5,264.0,3382.02,901.32,33.195424836601305,26.845751633986925,29.401307189542482,37.09411764705882,30.019607843137255,32.54836601307189,24.017647058823528,38.870588235294115,204.23529411764707,1.0,153
Kilinochchi[1],2015,Maha,9084251.1,7523909.01,999.4,999.4,1454.0,3959.83,908.23,29.68732394366197,24.98544600938967,26.975586854460094,33.694835680751176,28.282159624413147,30.315023474178407,20.353521126760565,34.20516431924882,106.58215962441315,51.0,213
Kilinochchi[1],2015,Yala,6893697.56,5868326.02,199.5,199.5,362.0,3277.49,833.17,32.316339869281045,26.6,28.922222222222224,36.63398692810458,29.80065359477124,32.295424836601306,23.786928104575164,38.63006535947712,203.04575163398692,1.0,153
Kilinochchi[1],2016,Maha,9040045.8,7728238.79,608.5,608.5,1008.0,4137.53,962.09,29.937264150943395,24.152830188679243,26.650000000000002,33.61839622641509,26.973584905660374,29.59622641509434,19.599528301886796,36.281603773584905,124.01415094339623,1.0,212
Kilinochchi[1],2016,Yala,6893949.26,5678760.85,259.8,259.8,294.0,3240.98,844.18,32.89934640522876,27.071241830065357,29.468627450980392,37.29346405228758,30.45359477124183,32.96535947712418,23.147712418300653,37.66274509803921,200.20915032679738,51.0,153
Kilinochchi[1],2017,Maha,9040110.17,7171528.03,880.2,880.2,1163.0,3785.93,870.74,29.735849056603772,24.193867924528302,26.568396226415093,33.32358490566038,27.566037735849058,29.85377358490566,18.741981132075473,40.94905660377359,113.9245283018868,51.0,212
Kilinochchi[1],2017,Yala,6893863.03,5938742.52,150.7,150.7,283.0,3323.16,914.37,34.43529411764706,26.90588235294118,29.961437908496734,38.086928104575165,30.416339869281046,33.25555555555556,22.116339869281045,48.01372549019608,210.68627450980392,51.0,153
Kilinochchi[1],2018,Maha,9040203.2,7355749.92,1053.8,1053.8,1383.0,3921.1,884.09,29.954716981132073,23.98443396226415,26.587735849056607,33.97405660377358,27.59009433962264,30.154245283018867,17.460377358490565,38.14528301886793,108.16981132075472,51.0,212
Kilinochchi[1],2018,Yala,6893788.57,5738163.47,184.6,184.6,336.0,3211.16,865.05,33.709150326797385,26.105228758169932,29.22483660130719,37.05032679738562,29.47516339869281,32.309150326797386,22.502614379084967,48.68562091503268,199.90849673202615,51.0,153
Kilinochchi[1],2019,Maha,9084240.18,7739398.81,740.7,740.7,1451.0,3986.45,897.9,30.126291079812205,24.156338028169014,26.760093896713613,34.12676056338028,27.859624413145543,30.353051643192487,18.230516431924883,39.96197183098592,102.82629107981221,51.0,213
Kilinochchi[1],2019,Yala,6893725.07,5772037.1,80.0,80.0,252.0,3319.9,924.61,34.56209150326797,26.76732026143791,29.928758169934643,37.887581699346406,30.30065359477124,33.115686274509805,23.348366013071896,50.387581699346406,203.99346405228758,51.0,153
Kilinochchi[1],2020,Maha,9040015.07,7116069.27,1387.2,1387.2,1571.0,3755.06,876.55,29.973113207547172,24.43867924528302,26.797641509433966,33.52594339622642,27.899528301886793,30.128773584905662,19.432075471698116,42.44150943396227,115.79245283018868,51.0,212
Kilinochchi[1],2020,Yala,6893976.7,5625560.29,208.6,208.6,463.0,3143.2,822.6,33.84444444444444,26.35359477124183,29.461437908496734,37.949019607843134,30.37320261437909,33.277124183006535,19.81437908496732,43.55032679738562,191.72549019607843,51.0,153
Kilinochchi[1],2021,Maha,9040074.29,7204130.2700000005,1094.5,1094.5,1408.0,3980.07,879.46,29.797641509433966,24.010849056603774,26.522169811320754,33.99716981132075,27.483018867924528,30.127830188679248,17.888207547169813,37.81179245283019,129.93867924528303,51.0,212
Kilinochchi[1],2021,Yala,6893903.06,5699725.8,217.0,217.0,452.0,3165.2,821.43,33.2281045751634,26.06732026143791,29.01895424836601,37.204575163398694,29.70065359477124,32.550980392156866,20.770588235294117,44.509803921568626,205.19607843137254,51.0,153
Kilinochchi[1],2022,Maha,9040140.95,7171307.97,1005.5,1005.5,1247.0,4038.86,892.06,29.45990566037736,23.791037735849056,26.212735849056607,33.27547169811321,26.964150943396223,29.48066037735849,18.45566037735849,38.32877358490566,123.95283018867924,51.0,212
Kilinochchi[1],2022,Yala,6893827.64,5553189.01,275.2,275.2,508.0,3189.17,812.99,32.87450980392157,25.862091503267976,28.731372549019607,37.04705882352941,29.315686274509805,32.23725490196079,20.713725490196076,42.601960784313725,210.7843137254902,51.0,153
Kilinochchi[1],2023,Maha,9084187.27,7360845.62,1128.4,1128.4,1420.0,4069.36,937.07,31.124413145539908,24.24131455399061,27.140375586854457,35.22394366197183,28.115962441314554,30.94225352112676,18.63051643192488,38.690140845070424,116.72300469483568,51.0,213
Kilinochchi[1],2023,Yala,6893751.79,5650693.52,238.5,238.5,339.0,3342.41,886.35,34.207843137254905,26.337254901960783,29.58954248366013,38.367973856209154,29.939869281045752,33.16339869281046,20.630718954248366,42.44967320261438,202.00653594771242,1.0,153
Kurunegala,2012,Maha,9082125.59,6778410.05,1329.3,1329.3,1286.0,3707.48,785.2,29.22688679245283,22.519811320754716,25.30424528301887,33.72830188679245,26.03018867924528,29.044811320754718,13.074528301886794,32.737735849056605,117.04716981132076,63.0,212
Kurunegala,2012,Yala,6848705.36,5562399.77,547.4,547.4,1290.0,2874.09,625.97,29.801307189542484,23.698039215686276,26.08823529411765,33.59477124183007,26.973856209150327,29.37908496732026,18.390849673202617,44.586928104575165,213.8235294117647,51.0,153
Kurunegala,2013,Maha,9082188.77,7405803.98,798.7,798.7,1162.0,3889.55,838.04,29.38632075471698,22.32547169811321,25.33490566037736,33.094811320754715,25.42877358490566,28.516509433962263,14.430188679245282,35.804716981132074,114.28301886792453,51.0,212
Kurunegala,2013,Yala,6848632.24,5322229.96,852.1,852.1,1546.0,2753.18,556.77,28.91176470588235,23.43267973856209,25.576470588235292,33.43856209150327,26.89607843137255,29.26013071895425,17.069934640522874,42.569934640522874,213.9738562091503,51.0,153
Kurunegala,2014,Maha,9082253.9,6804547.39,1616.1,1616.1,1477.0,3721.45,784.73,29.285849056603777,22.34481132075472,25.224056603773583,33.79150943396227,25.826415094339623,28.935377358490566,12.668867924528303,31.791509433962265,122.91037735849056,63.0,212
Kurunegala,2014,Yala,6848562.38,5467590.33,761.0,761.0,1384.0,2854.77,584.66,29.427450980392155,23.633333333333333,25.90326797385621,34.23725490196079,27.298692810457514,29.740522875816996,17.015686274509804,42.33725490196079,214.90849673202615,53.0,153
Kurunegala,2015,Maha,9126212.99,7098505.41,1544.5,1544.5,1280.0,3830.94,842.18,30.461971830985913,23.241784037558684,26.236619718309857,34.78779342723005,27.093427230046945,30.091079812206573,13.016901408450703,33.23943661971831,130.33802816901408,63.0,213
Kurunegala,2015,Yala,6848500.13,5519795.93,820.8,820.8,1305.0,2864.47,591.93,29.55816993464052,23.674509803921566,25.994771241830065,34.34575163398693,27.360130718954252,29.911111111111108,16.23986928104575,40.00326797385621,211.1764705882353,51.0,153
Kurunegala,2016,Maha,9082131.86,7628069.42,640.7,640.7,964.0,4087.28,910.02,30.620754716981132,22.38066037735849,25.805660377358492,34.112264150943396,25.54056603773585,28.94575471698113,15.518867924528301,36.887735849056604,138.1509433962264,51.0,212
Kurunegala,2016,Yala,6848700.75,5430800.56,1193.8,1193.8,1394.0,2859.96,597.37,29.862745098039216,24.050980392156863,26.347058823529412,34.466013071895425,27.905228758169933,30.250326797385622,17.03267973856209,41.970588235294116,216.5751633986928,51.0,153
Kurunegala,2017,Maha,9082183.35,7032495.89,1028.0,1028.0,1268.0,3772.16,825.54,30.222641509433963,22.423113207547168,25.63679245283019,34.160377358490564,25.733018867924528,29.068396226415093,15.9,37.65,116.27830188679245,63.0,212
Kurunegala,2017,Yala,6848631.99,5145435.23,749.4,749.4,1404.0,2638.25,575.9,30.240522875816996,24.220261437908494,26.598692810457514,34.71633986928105,27.88235294117647,30.37320261437909,18.169281045751635,42.734640522875814,208.33986928104576,53.0,153
Kurunegala,2018,Maha,9082257.36,7240608.07,1486.8,1486.8,1305.0,3969.29,866.14,30.74811320754717,22.254716981132077,25.791037735849056,34.95849056603773,25.74009433962264,29.45566037735849,14.70566037735849,34.467452830188684,112.08018867924528,51.0,212
Kurunegala,2018,Yala,6848572.7,4961862.09,995.7,995.7,1788.0,2631.35,542.9,29.602614379084965,23.649019607843137,25.922875816993464,34.198692810457516,27.19607843137255,29.70980392156863,18.38562091503268,44.37124183006536,203.9607843137255,63.0,153
Kurunegala,2019,Maha,9126204.3,7366316.58,1158.7,1158.7,1413.0,4095.9700000000003,899.31,31.040845070422534,22.51455399061033,26.114553990610325,35.28779342723005,26.177464788732394,29.8906103286385,15.28169014084507,35.89859154929577,103.35680751173709,51.0,213
Kurunegala,2019,Yala,6848522.09,5243542.48,807.3,807.3,1555.0,2763.83,606.13,30.820261437908496,24.29934640522876,26.89803921568627,35.2,28.047712418300655,30.74313725490196,18.808496732026143,43.407189542483664,208.66666666666666,51.0,153
Kurunegala,2020,Maha,9082107.48,6887260.11,1266.1,1266.1,1847.0,3735.3,788.72,29.86745283018868,22.424056603773582,25.50896226415094,34.179245283018865,25.903301886792452,29.24245283018868,15.497169811320756,36.822169811320755,118.26415094339623,51.0,212
Kurunegala,2020,Yala,6848722.72,5124912.11,943.3,943.3,1534.0,2756.61,586.4399999999999,30.629411764705882,24.091503267973856,26.648366013071893,35.52287581699346,28.056862745098037,30.8843137254902,16.73921568627451,39.828104575163394,199.18300653594773,51.0,153
Kurunegala,2021,Maha,9082154.97,7028650.44,1199.1,1199.1,1608.0,3951.0099999999998,845.27,30.20943396226415,22.34198113207547,25.58820754716981,34.43349056603773,25.696698113207546,29.12735849056604,15.950471698113208,35.88490566037736,132.95754716981133,63.0,212
Kurunegala,2021,Yala,6848664.07,5103621.25,1338.3,1338.3,1851.0,2701.46,555.07,29.66143790849673,23.684313725490195,26.016993464052288,34.530718954248364,27.372549019607842,29.99019607843137,17.119607843137256,40.28366013071895,205.68627450980392,51.0,153
Kurunegala,2022,Maha,9082208.12,6855576.68,1236.9,1236.9,1316.0,3970.02,833.8,29.754716981132077,21.818396226415093,25.08490566037736,33.93490566037736,24.93254716981132,28.526415094339626,15.578301886792453,34.63301886792453,115.84433962264151,51.0,212
Kurunegala,2022,Yala,6848603.97,4872748.14,933.1,933.1,1517.0,2757.22,576.1,29.798692810457514,23.453594771241832,25.862745098039216,34.266666666666666,26.813071895424834,29.494771241830065,18.48169934640523,41.0,206.30718954248366,63.0,153
Kurunegala,2023,Maha,9126162.48,6888198.37,1623.2,1623.2,1569.0,4011.45,872.2,31.079812206572768,22.601408450704227,26.05352112676056,35.53568075117371,26.238967136150233,29.91173708920188,16.315023474178403,36.482629107981225,124.62910798122066,63.0,213
Kurunegala,2023,Yala,6848543.4799999995,5389490.14,631.8,631.8,1002.0,3025.56,669.54,31.41372549019608,24.024183006535946,26.909150326797388,36.062745098039215,27.61437908496732,30.731372549019607,18.06078431372549,40.313071895424834,201.54901960784315,51.0,153
Mannar,2012,Maha,9049420.2,7282236.19,920.4,920.4,1093.0,3790.96,887.77,28.929716981132078,24.85188679245283,26.583962264150944,32.56273584905661,27.50047169811321,29.42641509433962,21.725471698113207,34.88632075471698,99.01886792452831,51.0,212
Mannar,2012,Yala,6883850.62,6092684.51,130.0,130.0,326.0,3355.39,840.97,30.75424836601307,27.027450980392157,28.536601307189546,33.834640522875816,29.08562091503268,30.81437908496732,30.9359477124183,49.544444444444444,210.83006535947712,51.0,153
Mannar,2013,Maha,9049496.04,7576222.28,522.9,522.9,857.0,3946.33,980.11,29.368867924528303,24.767924528301887,26.736792452830187,32.20990566037736,26.996226415094338,28.910849056603777,24.2311320754717,39.22641509433962,109.95754716981132,2.0,212
Mannar,2013,Yala,6883763.24,5849757.04,120.9,120.9,381.0,3222.1,801.47,30.658823529411766,26.966013071895425,28.44183006535948,34.04705882352941,29.237908496732025,30.97777777777778,29.590849673202612,47.127450980392155,213.51633986928104,51.0,153
Mannar,2014,Maha,9049574.1,7088170.04,1121.1,1121.1,1417.0,3682.76,851.75,28.75188679245283,24.581603773584906,26.37735849056604,32.67169811320755,27.355188679245284,29.324528301886794,20.9811320754717,33.82924528301887,110.9245283018868,51.0,212
Mannar,2014,Yala,6883679.54,6014816.63,244.1,244.1,379.0,3306.57,818.04,30.922875816993464,27.163398692810457,28.65686274509804,34.72091503267974,29.75424836601307,31.526143790849673,28.295424836601306,45.28562091503268,207.03267973856208,2.0,153
Mannar,2015,Maha,9093605.56,7501915.33,913.2,913.2,1348.0,3814.35,896.64,29.522535211267606,25.16948356807512,27.058685446009388,33.52723004694836,28.262910798122064,30.238967136150233,21.36244131455399,34.51549295774648,106.44131455399061,51.0,213
Mannar,2015,Yala,6883604.94,5877023.86,384.2,384.2,661.0,3181.53,764.39,30.408496732026144,26.925490196078435,28.380392156862744,34.48562091503268,29.598692810457518,31.430065359477126,27.449019607843137,43.79934640522876,205.69934640522877,51.0,153
Mannar,2016,Maha,9049428.040000001,7795747.4,457.3,457.3,842.0,4151.68,991.95,29.864622641509435,24.52075471698113,26.849999999999998,33.20754716981132,27.129245283018868,29.479716981132075,22.951886792452832,40.91132075471698,115.16981132075472,51.0,212
Mannar,2016,Yala,6883845.27,5753528.92,398.4,398.4,518.0,3160.77,772.75,30.7640522875817,27.317647058823532,28.760784313725487,35.06143790849673,30.17843137254902,32.00653594771242,26.96535947712418,43.25751633986928,211.66666666666666,51.0,153
Mannar,2017,Maha,9049489.52,7431665.5,674.4,674.4,1154.0,3992.74,944.5600000000001,30.002830188679248,24.346698113207548,26.85566037735849,33.32264150943396,27.433018867924527,29.783490566037738,22.893396226415092,45.98160377358491,104.5377358490566,51.0,212
Mannar,2017,Yala,6883762.95,5947028.18,88.2,88.2,413.0,3309.2,862.9,32.15555555555556,27.51111111111111,29.384967320261435,35.62679738562091,30.30718954248366,32.30196078431372,29.12483660130719,56.57581699346405,208.54901960784315,51.0,153
Mannar,2018,Maha,9049578.33,7409308.05,966.3,966.3,1217.0,4023.14,914.19,29.892452830188677,24.043396226415094,26.68679245283019,33.862264150943396,27.489622641509435,30.048584905660377,20.731603773584908,41.674528301886795,106.74528301886792,51.0,212
Mannar,2018,Yala,6883691.93,5726357.7,213.2,213.2,485.0,3211.37,797.4399999999999,31.400653594771242,26.373856209150325,28.491503267973854,34.61830065359477,29.091503267973856,31.21307189542484,28.890849673202617,56.51895424836601,196.56209150326796,51.0,153
Mannar,2019,Maha,9093595.11,7658368.9,544.4,544.4,1205.0,4043.61,973.23,30.849295774647885,24.310328638497655,27.215023474178405,34.63568075117371,27.735211267605635,30.427699530516435,21.638967136150235,44.07981220657277,95.46009389671362,51.0,213
Mannar,2019,Yala,6883631.25,5761881.83,100.0,100.0,465.0,3289.23,865.81,32.05816993464052,27.373856209150325,29.372549019607842,35.28496732026144,30.10392156862745,32.16209150326797,29.994117647058825,58.349673202614376,207.50980392156862,51.0,153
Mannar,2020,Maha,9049398.73,7178619.12,1045.1,1045.1,1368.0,3903.48,913.05,29.918867924528303,24.539622641509432,26.906603773584905,33.46367924528302,27.673584905660377,29.950943396226418,23.50943396226415,46.94103773584906,113.72641509433963,51.0,212
Mannar,2020,Yala,6883871.51,5705345.95,181.20000000000002,181.20000000000002,610.0,3190.37,813.26,32.34313725490196,26.89607843137255,29.231372549019607,36.124836601307194,30.21830065359477,32.576470588235296,26.29019607843137,51.8562091503268,194.05228758169935,51.0,153
Mannar,2021,Maha,9049455.39,7333722.73,923.8,923.8,1334.0,4068.62,941.22,30.05141509433962,24.339150943396223,26.89056603773585,33.72311320754717,27.482075471698113,30.014622641509437,22.124056603773585,42.75660377358491,123.03301886792453,51.0,212
Mannar,2021,Yala,6883801.13,5733132.37,184.6,184.6,652.0,3223.74,814.96,31.672549019607843,26.73660130718954,28.812418300653597,35.31830065359477,29.619607843137256,31.836601307189543,27.633986928104576,53.82549019607843,202.5359477124183,51.0,153
Mannar,2022,Maha,9049518.99,7299107.76,773.7,773.7,1222.0,4110.67,964.52,29.945283018867922,23.996226415094338,26.66320754716981,33.33773584905661,26.882075471698112,29.44622641509434,22.42924528301887,42.76084905660377,114.85849056603773,51.0,212
Mannar,2022,Yala,6883729.15,5616801.68,256.6,256.6,690.0,3239.93,806.32,31.254901960784313,26.502614379084967,28.50653594771242,34.984313725490196,29.228104575163396,31.4843137254902,27.4078431372549,50.98300653594771,209.2549019607843,51.0,153
Mannar,2023,Maha,9093544.7,7468670.36,813.7,813.7,1375.0,4131.27,981.72,30.793896713615027,24.728638497652582,27.450234741784037,34.75680751173709,28.08544600938967,30.77981220657277,22.03661971830986,43.634741784037566,110.41784037558685,51.0,213
Mannar,2023,Yala,6883656.67,5702533.81,227.7,227.7,427.0,3374.21,852.72,32.11503267973856,26.97450980392157,29.14117647058824,35.95947712418301,29.98169934640523,32.319607843137256,27.32941176470588,51.69803921568628,197.26797385620915,51.0,153
Matale,2012,Maha,9082125.59,6773364.12,1644.4,1644.4,1386.0,3615.84,756.59,28.319811320754717,21.798113207547168,24.491981132075473,32.50566037735849,25.089622641509433,27.994811320754714,12.269811320754716,33.16462264150943,127.2122641509434,63.0,212
Matale,2012,Yala,6848705.36,5834313.49,364.2,364.2,798.0,3036.81,693.02,30.214379084967323,23.358823529411765,26.0718954248366,33.169934640522875,26.30718954248366,28.855555555555554,19.4359477124183,48.66470588235294,221.26797385620915,51.0,153
Matale,2013,Maha,9082188.77,7435067.27,760.6,760.6,1061.0,3794.14,786.9,28.076415094339623,21.477358490566036,24.297641509433966,31.554716981132078,24.392452830188677,27.30943396226415,13.979716981132075,36.0872641509434,125.94811320754717,51.0,212
Matale,2013,Yala,6848632.24,5588546.17,709.9,709.9,1214.0,2891.49,605.38,28.98169934640523,23.14575163398693,25.440522875816995,32.70392156862745,26.268627450980393,28.645098039215686,17.86797385620915,45.3562091503268,222.2941176470588,51.0,153
Matale,2014,Maha,9082253.9,6872844.38,1874.5,1874.5,1507.0,3655.26,748.15,28.098113207547172,21.516509433962263,24.264150943396228,32.35,24.75943396226415,27.772641509433964,12.027830188679246,32.0438679245283,128.8066037735849,63.0,212
Matale,2014,Yala,6848562.38,5702158.04,687.0,687.0,1108.0,2995.09,642.59,29.69281045751634,23.352287581699347,25.868627450980394,33.505228758169935,26.67058823529412,29.16470588235294,17.554248366013073,45.10130718954248,222.2941176470588,53.0,153
Matale,2015,Maha,9126212.99,7190381.16,1680.0,1680.0,1265.0,3763.3,788.65,29.103755868544603,22.29014084507042,25.12676056338028,33.277464788732395,25.91032863849765,28.838497652582163,12.240375586854459,33.19859154929578,131.7699530516432,63.0,213
Matale,2015,Yala,6848500.13,5719197.0200000005,737.5,737.5,939.0,2998.24,639.87,29.60326797385621,23.307843137254903,25.81830065359477,33.67516339869281,26.694771241830068,29.31437908496732,16.76666666666667,42.7313725490196,217.05228758169935,51.0,153
Matale,2016,Maha,9082131.86,7596012.69,608.9,608.9,870.0,4111.15,900.18,29.687735849056605,21.35424528301887,24.858962264150946,32.72783018867925,24.08867924528302,27.61509433962264,14.739622641509435,38.47688679245283,138.91037735849056,51.0,212
Matale,2016,Yala,6848700.75,5656468.21,1028.1,1028.1,1070.0,2975.85,639.86,29.842483660130718,23.694771241830068,26.148366013071893,33.7281045751634,27.18562091503268,29.582352941176474,17.41699346405229,44.787581699346404,223.11764705882354,51.0,153
Matale,2017,Maha,9082183.35,7005880.81,1181.8,1181.8,1369.0,3789.58,786.82,28.60377358490566,20.96981132075472,24.233962264150946,32.181603773584904,23.774528301886793,27.26367924528302,14.231603773584904,38.804716981132074,122.80188679245283,63.0,212
Matale,2017,Yala,6848631.99,5236062.39,796.1,796.1,1582.0,2718.09,561.62,28.693464052287585,23.024183006535946,25.246405228758167,32.484313725490196,26.099346405228758,28.420261437908497,17.40718954248366,45.79019607843137,205.73856209150327,53.0,153
Matale,2018,Maha,9082257.36,7243161.47,1619.4,1619.4,1396.0,4011.63,827.75,28.970754716981133,20.669811320754718,24.279245283018867,32.985849056603776,23.524056603773587,27.543396226415094,12.834905660377359,34.60047169811321,121.98584905660377,51.0,212
Matale,2018,Yala,6848572.7,4964917.96,1083.7,1083.7,1892.0,2662.43,519.13,27.86862745098039,22.34640522875817,24.468627450980392,31.999346405228756,25.250326797385622,27.715686274509803,17.29934640522876,47.51633986928105,199.2483660130719,63.0,153
Matale,2019,Maha,9126204.3,7393964.14,1190.1,1190.1,1450.0,4141.33,861.74,29.32488262910798,20.919718309859153,24.665727699530517,33.34178403755869,23.9887323943662,28.058215962441313,13.2075117370892,36.18732394366197,114.3943661971831,51.0,213
Matale,2019,Yala,6848522.09,5271779.46,740.8,740.8,1528.0,2821.2,590.6,29.23660130718954,23.03267973856209,25.53202614379085,33.015686274509804,26.245751633986927,28.828104575163398,17.580392156862747,46.6281045751634,210.26797385620915,51.0,153
Matale,2020,Maha,9082107.48,6851986.77,1439.9,1439.9,1971.0,3766.18,760.0,28.253773584905662,21.00235849056604,24.132075471698112,32.18443396226415,23.88443396226415,27.408490566037738,14.142924528301888,38.69245283018868,125.08018867924528,51.0,212
Matale,2020,Yala,6848722.72,5201270.7,927.7,927.7,1582.0,2807.92,570.19,28.93856209150327,22.80588235294118,25.25686274509804,33.28235294117647,26.083660130718954,28.871895424836598,15.752287581699346,42.50130718954248,196.01307189542484,51.0,153
Matale,2021,Maha,9082154.97,6994419.29,1175.8,1175.8,1632.0,3959.8,803.48,28.493867924528303,20.858018867924528,24.14056603773585,32.35471698113207,23.70047169811321,27.275000000000002,14.280188679245283,37.06273584905661,133.28773584905662,63.0,212
Matale,2021,Yala,6848664.07,5179025.91,1556.2,1556.2,1863.0,2750.71,538.59,27.930718954248363,22.452287581699345,24.61045751633987,32.11830065359477,25.473202614379087,27.986928104575163,16.501960784313727,43.967320261437905,204.7843137254902,53.0,153
Matale,2022,Maha,9082208.12,6815260.32,1149.0,1149.0,1433.0,3969.02,795.0,28.02122641509434,20.357547169811323,23.67877358490566,31.88679245283019,22.96179245283019,26.69245283018868,14.162264150943397,35.87452830188679,121.41981132075472,51.0,212
Matale,2022,Yala,6848603.97,4877661.62,972.7,972.7,1649.0,2811.1,553.23,28.059477124183008,22.288235294117648,24.45098039215686,32.150326797385624,25.133986928104576,27.604575163398692,17.364705882352943,43.97450980392157,204.718954248366,53.0,153
Matale,2023,Maha,9126162.48,6867738.81,1718.2,1718.2,1631.0,4033.24,834.47,29.537089201877933,21.186854460093898,24.715492957746477,33.70046948356807,24.45727699530516,28.278403755868545,14.310798122065727,35.77276995305164,125.13145539906104,63.0,213
Matale,2023,Yala,6848543.4799999995,5406171.98,637.4,637.4,1097.0,3071.97,648.72,29.818954248366015,22.79934640522876,25.573202614379085,33.858823529411765,25.84640522875817,28.837908496732027,17.284313725490197,42.683660130718955,200.66666666666666,51.0,153
Matara,2012,Maha,9116204.96,7282451.55,1559.5,1559.5,2062.0,4020.52,798.99,28.627830188679248,24.27877358490566,26.157075471698114,34.56462264150943,28.608962264150946,30.900471698113204,13.653301886792454,30.078773584905658,176.21698113207546,51.0,212
Matara,2012,Yala,6812208.18,5859573.3,742.4,742.4,1753.0,3117.25,611.9,28.500653594771244,25.102614379084965,26.60065359477124,33.249673202614375,28.58823529411765,30.398692810457515,21.590196078431372,43.12875816993464,263.16993464052285,51.0,153
Matara,2013,Maha,9116255.17,7915273.81,831.0,831.0,1590.0,4386.02,889.63,29.107547169811323,24.19764150943396,26.3,34.410377358490564,28.001415094339624,30.460849056603774,15.553773584905661,33.37452830188679,172.4433962264151,51.0,212
Matara,2013,Yala,6812150.16,5821700.19,767.7,767.7,1805.0,3105.28,603.9,28.45751633986928,25.076470588235292,26.551633986928106,33.173202614379086,28.515032679738564,30.294771241830066,22.35751633986928,45.00457516339869,271.0065359477124,51.0,153
Matara,2014,Maha,9116306.87,7488924.71,1522.1,1522.1,2012.0,4140.44,820.08,28.644811320754716,24.15990566037736,26.083962264150944,34.33301886792453,28.225943396226413,30.556603773584907,14.200000000000001,31.294811320754718,175.45283018867926,63.0,212
Matara,2014,Yala,6812094.55,5860122.64,777.4,777.4,1748.0,3102.11,607.7,28.684313725490195,25.366666666666667,26.79607843137255,33.452287581699345,29.041176470588237,30.692156862745097,22.350980392156863,44.4562091503268,265.60130718954247,53.0,153
Matara,2015,Maha,9160191.07,7551951.0,1385.2,1385.2,1875.0,4145.24,851.6,29.620657276995303,24.756338028169015,26.809859154929576,35.32769953051643,29.133333333333333,31.507511737089203,14.360093896713614,31.376525821596243,162.94835680751174,51.0,213
Matara,2015,Yala,6812045.19,5888235.46,866.2,866.2,1831.0,3132.4,616.95,28.95294117647059,25.3718954248366,26.91437908496732,34.23725490196079,29.311111111111114,31.181045751633985,20.091503267973856,40.961437908496734,255.62091503267973,51.0,153
Matara,2016,Maha,9116209.96,7801962.58,860.8,860.8,1688.0,4302.46,860.05,28.251415094339624,24.541509433962265,26.2377358490566,33.13160377358491,28.111792452830187,30.150943396226417,19.03632075471698,33.550471698113206,191.3066037735849,51.0,212
Matara,2016,Yala,6812204.57,5667282.18,1022.8,1022.8,1854.0,3051.69,605.3,28.98169934640523,25.61111111111111,27.05359477124183,33.92941176470588,29.416339869281046,31.13464052287582,22.031372549019608,43.99869281045752,253.86928104575162,51.0,153
Matara,2017,Maha,9116250.78,7460455.55,1086.2,1086.2,1921.0,4015.95,817.93,28.06745283018868,24.989150943396226,26.484905660377358,32.43254716981132,28.27169811320755,30.23443396226415,22.058018867924527,31.552830188679245,178.72641509433961,51.0,212
Matara,2017,Yala,6812149.88,5799221.8,825.1,825.1,2195.0,2997.64,610.99,28.34313725490196,26.250326797385622,27.333333333333332,32.03921568627451,29.369281045751634,30.679738562091504,28.070588235294117,38.88235294117647,266.41830065359477,61.0,153
Matara,2018,Maha,9116309.65,7643479.63,828.9,828.9,1487.0,4194.66,839.81,28.141981132075472,24.82547169811321,26.43820754716981,32.85990566037736,28.345754716981133,30.420754716981133,20.916037735849056,29.83490566037736,164.69811320754718,51.0,212
Matara,2018,Yala,6812102.81,5528995.23,923.2,923.2,2105.0,2891.08,570.62,27.873856209150325,25.7359477124183,26.776470588235295,31.50653594771242,28.613071895424838,30.05359477124183,27.356209150326798,39.03137254901961,245.9346405228758,51.0,153
