MonthDate,Crop,WholesalePrice_RsKg,PrevMonthWholesalePrice_RsKg,NextMonthWholesalePrice_RsKg
2021-10-01,Leeks,161.25,149.5,224.0
2021-11-01,Leeks,224.0,161.25,274.5
2021-12-01,Leeks,274.5,224.0,202.95555556
2022-01-01,Leeks,202.95555556,274.5,109.25
2022-02-01,Leeks,109.25,202.95555556,78.75
2022-03-01,Leeks,78.75,109.25,100.0
2022-04-01,Leeks,100.0,78.75,137.6
2022-05-01,Leeks,137.6,100.0,170.75
2022-06-01,Leeks,170.75,137.6,182.75
2022-07-01,Leeks,182.75,170.75,156.2
2022-08-01,Leeks,156.2,182.75,193.25
2022-09-01,Leeks,193.25,156.2,183.4
2022-10-01,Leeks,183.4,193.25,270.25
2022-11-01,Leeks,270.25,183.4,333.0
2022-12-01,Leeks,333.0,270.25,224.58181817999997
2023-01-01,Leeks,224.58181817999997,333.0,174.25
2023-02-01,Leeks,174.25,224.58181817999997,156.75
2023-03-01,Leeks,156.75,174.25,170.20454545
2023-04-01,Leeks,170.20454545,156.75,230.6
2023-05-01,Leeks,230.6,170.20454545,241.0
2023-06-01,Leeks,241.0,230.6,148.2
2023-07-01,Leeks,148.2,241.0,104.75
2023-08-01,Leeks,104.75,148.2,68.75
2023-09-01,Leeks,68.75,104.75,71.6
2023-10-01,Leeks,71.6,68.75,139.25
2023-11-01,Leeks,139.25,71.6,230.25
2023-12-01,Leeks,230.25,139.25,344.6
2024-01-01,Leeks,344.6,230.25,312.75
2024-02-01,Leeks,312.75,344.6,186.75
2024-03-01,Leeks,186.75,312.75,141.4
2024-04-01,Leeks,141.4,186.75,208.5
2024-05-01,Leeks,208.5,141.4,457.75
2024-06-01,Leeks,457.75,208.5,372.6
2024-07-01,Leeks,372.6,457.75,238.5
2024-08-01,Leeks,238.5,372.6,194.0
2024-09-01,Leeks,194.0,238.5,154.833333325
2024-10-01,Leeks,154.833333325,194.0,136.5
2024-11-01,Leeks,136.5,154.833333325,224.2
2024-12-01,Leeks,224.2,136.5,213.25
2025-01-01,Leeks,213.25,224.2,234.75
2025-02-01,Leeks,234.75,213.25,188.0
2025-03-01,Leeks,188.0,234.75,
2012-01-01,Long Bean,28.476,,22.175
2012-02-01,Long Bean,22.175,28.476,23.166666666666668
2012-03-01,Long Bean,23.166666666666668,22.175,39.2
2012-04-01,Long Bean,39.2,23.166666666666668,56.705
2012-05-01,Long Bean,56.705,39.2,71.0125
2012-06-01,Long Bean,71.0125,56.705,48.525999999999996
2012-07-01,Long Bean,48.525999999999996,71.0125,42.68
2012-08-01,Long Bean,42.68,48.525999999999996,38.4125
2012-09-01,Long Bean,38.4125,42.68,60.739999999999995
2012-10-01,Long Bean,60.739999999999995,38.4125,107.5
2012-11-01,Long Bean,107.5,60.739999999999995,56.126
2012-12-01,Long Bean,56.126,107.5,102.48
2013-01-01,Long Bean,102.48,56.126,51.095
2013-02-01,Long Bean,51.095,102.48,41.1875
2013-03-01,Long Bean,41.1875,51.095,31.6575
2013-04-01,Long Bean,31.6575,41.1875,55.917500000000004
2013-05-01,Long Bean,55.917500000000004,31.6575,63.155
2013-06-01,Long Bean,63.155,55.917500000000004,51.7
2013-07-01,Long Bean,51.7,63.155,46.125
2013-08-01,Long Bean,46.125,51.7,44.696
2013-09-01,Long Bean,44.696,46.125,45.6425
2013-10-01,Long Bean,45.6425,44.696,51.4125
2013-11-01,Long Bean,51.4125,45.6425,49.908
2013-12-01,Long Bean,49.908,51.4125,30.0225
2014-01-01,Long Bean,30.0225,49.908,28.625
2014-02-01,Long Bean,28.625,30.0225,29.682
2014-03-01,Long Bean,29.682,28.625,39.42
2014-04-01,Long Bean,39.42,29.682,66.08
2014-05-01,Long Bean,66.08,39.42,90.102
2014-06-01,Long Bean,90.102,66.08,48.135
2014-07-01,Long Bean,48.135,90.102,44.5875
2014-08-01,Long Bean,44.5875,48.135,57.8
2014-09-01,Long Bean,57.8,44.5875,89.305
2014-10-01,Long Bean,89.305,57.8,106.5
2014-11-01,Long Bean,106.5,89.305,123.924
2014-12-01,Long Bean,123.924,106.5,107.4175
2015-01-01,Long Bean,107.4175,123.924,98.9975
2015-02-01,Long Bean,98.9975,107.4175,53.657999999999994
2015-03-01,Long Bean,53.657999999999994,98.9975,48.980000000000004
2015-04-01,Long Bean,48.980000000000004,53.657999999999994,66.4575
2015-05-01,Long Bean,66.4575,48.980000000000004,92.744
2015-06-01,Long Bean,92.744,66.4575,70.47749999999999
2015-07-01,Long Bean,70.47749999999999,92.744,49.152
2015-08-01,Long Bean,49.152,70.47749999999999,56.019999999999996
2015-09-01,Long Bean,56.019999999999996,49.152,79.33
2015-10-01,Long Bean,79.33,56.019999999999996,130.738
2015-11-01,Long Bean,130.738,79.33,127.65666666666665
2015-12-01,Long Bean,127.65666666666665,130.738,66.5925
2016-01-01,Long Bean,66.5925,127.65666666666665,50.836
2016-02-01,Long Bean,50.836,66.5925,64.05
2016-03-01,Long Bean,64.05,50.836,49.3775
2016-04-01,Long Bean,49.3775,64.05,103.16599999999998
2016-05-01,Long Bean,103.16599999999998,49.3775,103.63749999999999
2016-06-01,Long Bean,103.63749999999999,103.16599999999998,72.0
2016-07-01,Long Bean,72.0,103.63749999999999,60.7
2016-08-01,Long Bean,60.7,72.0,61.754999999999995
2016-09-01,Long Bean,61.754999999999995,60.7,77.168
2016-10-01,Long Bean,77.168,61.754999999999995,106.04249999999999
2016-11-01,Long Bean,106.04249999999999,77.168,86.35249999999999
2016-12-01,Long Bean,86.35249999999999,106.04249999999999,35.495999999999995
2017-01-01,Long Bean,35.495999999999995,86.35249999999999,73.53999999999999
2017-02-01,Long Bean,73.53999999999999,35.495999999999995,60.625
2017-03-01,Long Bean,60.625,73.53999999999999,44.947916667499975
2017-04-01,Long Bean,44.947916667499975,60.625,74.0833333333333
2017-05-01,Long Bean,74.0833333333333,44.947916667499975,100.83333333333307
2017-06-01,Long Bean,100.83333333333307,74.0833333333333,81.99999999999984
2017-07-01,Long Bean,81.99999999999984,100.83333333333307,71.25
2017-08-01,Long Bean,71.25,81.99999999999984,73.54166666666666
2017-09-01,Long Bean,73.54166666666666,71.25,74.54545454618182
2017-10-01,Long Bean,74.54545454618182,73.54166666666666,113.958333325
2017-11-01,Long Bean,113.958333325,74.54545454618182,155.208333325
2017-12-01,Long Bean,155.208333325,113.958333325,127.16599998000001
2018-01-01,Long Bean,127.16599998000001,155.208333325,60.984848485
2018-02-01,Long Bean,60.984848485,127.16599998000001,47.708333335
2018-03-01,Long Bean,47.708333335,60.984848485,73.999999992
2018-04-01,Long Bean,73.999999992,47.708333335,133.7689394
2018-05-01,Long Bean,133.7689394,73.999999992,64.7916666675
2018-06-01,Long Bean,64.7916666675,133.7689394,41.666666665
2018-07-01,Long Bean,41.666666665,64.7916666675,
2018-08-01,Long Bean,,41.666666665,
2018-09-01,Long Bean,,,
2018-10-01,Long Bean,,,
2018-11-01,Long Bean,,,61.0
2018-12-01,Long Bean,61.0,,70.0
2019-01-01,Long Bean,70.0,61.0,66.303030305
2019-02-01,Long Bean,66.303030305,70.0,96.75
2019-03-01,Long Bean,96.75,66.303030305,107.6
2019-04-01,Long Bean,107.6,96.75,109.5909091
2019-05-01,Long Bean,109.5909091,107.6,136.125
2019-06-01,Long Bean,136.125,109.5909091,165.0
2019-07-01,Long Bean,165.0,136.125,
2019-08-01,Long Bean,,165.0,
2019-09-01,Long Bean,,,
2019-10-01,Long Bean,,,
2019-11-01,Long Bean,,,151.0
2019-12-01,Long Bean,151.0,,147.75
2020-01-01,Long Bean,147.75,151.0,115.5
2020-02-01,Long Bean,115.5,147.75,71.0
2020-03-01,Long Bean,71.0,115.5,
2020-04-01,Long Bean,,71.0,74.166666665
2020-05-01,Long Bean,74.166666665,,66.42777777799999
2020-06-01,Long Bean,66.42777777799999,74.166666665,56.25
2020-07-01,Long Bean,56.25,66.42777777799999,88.4
2020-08-01,Long Bean,88.4,56.25,139.625
2020-09-01,Long Bean,139.625,88.4,
2020-10-01,Long Bean,,139.625,
2020-11-01,Long Bean,,,
2020-12-01,Long Bean,,,154.75
2021-01-01,Long Bean,154.75,,98.0
2021-02-01,Long Bean,98.0,154.75,66.2
2021-03-01,Long Bean,66.2,98.0,61.6818181825
2021-04-01,Long Bean,61.6818181825,66.2,75.33333333333333
2021-05-01,Long Bean,75.33333333333333,61.6818181825,131.0
2021-06-01,Long Bean,131.0,75.33333333333333,128.5
2021-07-01,Long Bean,128.5,131.0,113.833333325
2021-08-01,Long Bean,113.833333325,128.5,64.25
2021-09-01,Long Bean,64.25,113.833333325,116.0
2021-10-01,Long Bean,116.0,64.25,188.0
2021-11-01,Long Bean,188.0,116.0,244.25
2021-12-01,Long Bean,244.25,188.0,192.26666666
2022-01-01,Long Bean,192.26666666,244.25,121.666666675
2022-02-01,Long Bean,121.666666675,192.26666666,108.0
2022-03-01,Long Bean,108.0,121.666666675,111.75
2022-04-01,Long Bean,111.75,108.0,205.0
2022-05-01,Long Bean,205.0,111.75,220.0
2022-06-01,Long Bean,220.0,205.0,191.75
2022-07-01,Long Bean,191.75,220.0,203.0
2022-08-01,Long Bean,203.0,191.75,214.25
2022-09-01,Long Bean,214.25,203.0,171.4
2022-10-01,Long Bean,171.4,214.25,218.25
2022-11-01,Long Bean,218.25,171.4,242.25
2022-12-01,Long Bean,242.25,218.25,205.8
2023-01-01,Long Bean,205.8,242.25,142.0
2023-02-01,Long Bean,142.0,205.8,117.318181825
2023-03-01,Long Bean,117.318181825,142.0,102.75
2023-04-01,Long Bean,102.75,117.318181825,203.4
2023-05-01,Long Bean,203.4,102.75,285.5
2023-06-01,Long Bean,285.5,203.4,225.4
2023-07-01,Long Bean,225.4,285.5,133.25
2023-08-01,Long Bean,133.25,225.4,157.25
2023-09-01,Long Bean,157.25,133.25,235.96363636
2023-10-01,Long Bean,235.96363636,157.25,283.78787877499997
2023-11-01,Long Bean,283.78787877499997,235.96363636,206.0
2023-12-01,Long Bean,206.0,283.78787877499997,233.0
2024-01-01,Long Bean,233.0,206.0,223.25
2024-02-01,Long Bean,223.25,233.0,140.541666675
2024-03-01,Long Bean,140.541666675,223.25,70.8
2024-04-01,Long Bean,70.8,140.541666675,167.5
2024-05-01,Long Bean,167.5,70.8,239.5
2024-06-01,Long Bean,239.5,167.5,254.23333334
2024-07-01,Long Bean,254.23333334,239.5,145.0
2024-08-01,Long Bean,145.0,254.23333334,112.8
2024-09-01,Long Bean,112.8,145.0,150.5
2024-10-01,Long Bean,150.5,112.8,190.70454545
2024-11-01,Long Bean,190.70454545,150.5,284.8
2024-12-01,Long Bean,284.8,190.70454545,241.25
2025-01-01,Long Bean,241.25,284.8,175.75
2025-02-01,Long Bean,175.75,241.25,268.0
2025-03-01,Long Bean,268.0,175.75,
2012-01-01,Luffa,57.69199999999999,,45.045
2012-02-01,Luffa,45.045,57.69199999999999,34.223333333333336
2012-03-01,Luffa,34.223333333333336,45.045,42.2
2012-04-01,Luffa,42.2,34.223333333333336,53.8075
2012-05-01,Luffa,53.8075,42.2,68.25
2012-06-01,Luffa,68.25,53.8075,52.854
2012-07-01,Luffa,52.854,68.25,35.4775
2012-08-01,Luffa,35.4775,52.854,46.045
2012-09-01,Luffa,46.045,35.4775,59.025999999999996
2012-10-01,Luffa,59.025999999999996,46.045,55.625
2012-11-01,Luffa,55.625,59.025999999999996,50.25
2012-12-01,Luffa,50.25,55.625,95.9375
2013-01-01,Luffa,95.9375,50.25,85.0
2013-02-01,Luffa,85.0,95.9375,48.97
2013-03-01,Luffa,48.97,85.0,37.480000000000004
2013-04-01,Luffa,37.480000000000004,48.97,49.265
2013-05-01,Luffa,49.265,37.480000000000004,53.3975
2013-06-01,Luffa,53.3975,49.265,43.6
2013-07-01,Luffa,43.6,53.3975,49.625
2013-08-01,Luffa,49.625,43.6,50.4
2013-09-01,Luffa,50.4,49.625,41.22
2013-10-01,Luffa,41.22,50.4,31.0
2013-11-01,Luffa,31.0,41.22,43.3
2013-12-01,Luffa,43.3,31.0,65.58
2014-01-01,Luffa,65.58,43.3,60.0425
2014-02-01,Luffa,60.0425,65.58,51.71
2014-03-01,Luffa,51.71,60.0425,69.675
2014-04-01,Luffa,69.675,51.71,87.435
2014-05-01,Luffa,87.435,69.675,82.726
2014-06-01,Luffa,82.726,87.435,38.75
2014-07-01,Luffa,38.75,82.726,29.490000000000002
2014-08-01,Luffa,29.490000000000002,38.75,54.428
2014-09-01,Luffa,54.428,29.490000000000002,68.75
2014-10-01,Luffa,68.75,54.428,61.25
2014-11-01,Luffa,61.25,68.75,81.0
2014-12-01,Luffa,81.0,61.25,135.1325
2015-01-01,Luffa,135.1325,81.0,104.7825
2015-02-01,Luffa,104.7825,135.1325,40.11
2015-03-01,Luffa,40.11,104.7825,39.9625
2015-04-01,Luffa,39.9625,40.11,55.955
2015-05-01,Luffa,55.955,39.9625,87.354
2015-06-01,Luffa,87.354,55.955,68.77250000000001
2015-07-01,Luffa,68.77250000000001,87.354,49.998000000000005
2015-08-01,Luffa,49.998000000000005,68.77250000000001,88.55
2015-09-01,Luffa,88.55,49.998000000000005,70.405
2015-10-01,Luffa,70.405,88.55,66.434
2015-11-01,Luffa,66.434,70.405,102.12333333333333
2015-12-01,Luffa,102.12333333333333,66.434,95.3175
2016-01-01,Luffa,95.3175,102.12333333333333,67.296
2016-02-01,Luffa,67.296,95.3175,69.7925
2016-03-01,Luffa,69.7925,67.296,75.6625
2016-04-01,Luffa,75.6625,69.7925,102.53399999999999
2016-05-01,Luffa,102.53399999999999,75.6625,141.1375
2016-06-01,Luffa,141.1375,102.53399999999999,78.7375
2016-07-01,Luffa,78.7375,141.1375,30.8
2016-08-01,Luffa,30.8,78.7375,46.1925
2016-09-01,Luffa,46.1925,30.8,84.97200000000001
2016-10-01,Luffa,84.97200000000001,46.1925,106.66499999999999
2016-11-01,Luffa,106.66499999999999,84.97200000000001,112.66499999999999
2016-12-01,Luffa,112.66499999999999,106.66499999999999,97.292
2017-01-01,Luffa,97.292,112.66499999999999,154.9975
2017-02-01,Luffa,154.9975,97.292,178.65384615384573
2017-03-01,Luffa,178.65384615384573,154.9975,113.64583333333326
2017-04-01,Luffa,113.64583333333326,178.65384615384573,88.83333333333333
2017-05-01,Luffa,88.83333333333333,113.64583333333326,110.8333333416665
2017-06-01,Luffa,110.8333333416665,88.83333333333333,90.00000000066657
2017-07-01,Luffa,90.00000000066657,110.8333333416665,66.66666666583333
2017-08-01,Luffa,66.66666666583333,90.00000000066657,80.93749999916662
2017-09-01,Luffa,80.93749999916662,66.66666666583333,70.61904762
2017-10-01,Luffa,70.61904762,80.93749999916662,93.1730769175
2017-11-01,Luffa,93.1730769175,70.61904762,148.333333325
2017-12-01,Luffa,148.333333325,93.1730769175,116.46733334000001
2018-01-01,Luffa,116.46733334000001,148.333333325,58.779761905
2018-02-01,Luffa,58.779761905,116.46733334000001,47.5178571425
2018-03-01,Luffa,47.5178571425,58.779761905,83.16666667199999
2018-04-01,Luffa,83.16666667199999,47.5178571425,108.125
2018-05-01,Luffa,108.125,83.16666667199999,83.3333333325
2018-06-01,Luffa,83.3333333325,108.125,94.58333333
2018-07-01,Luffa,94.58333333,83.3333333325,
2018-08-01,Luffa,,94.58333333,
2018-09-01,Luffa,,,
2018-10-01,Luffa,,,
2018-11-01,Luffa,,,57.77777778
2018-12-01,Luffa,57.77777778,,54.5
2019-01-01,Luffa,54.5,57.77777778,59.704545455
2019-02-01,Luffa,59.704545455,54.5,103.0
2019-03-01,Luffa,103.0,59.704545455,73.0
2019-04-01,Luffa,73.0,103.0,75.75
2019-05-01,Luffa,75.75,73.0,129.0
2019-06-01,Luffa,129.0,75.75,182.0
2019-07-01,Luffa,182.0,129.0,
2019-08-01,Luffa,,182.0,
2019-09-01,Luffa,,,
2019-10-01,Luffa,,,
2019-11-01,Luffa,,,160.0
2019-12-01,Luffa,160.0,,145.75
2020-01-01,Luffa,145.75,160.0,97.5
2020-02-01,Luffa,97.5,145.75,63.0
2020-03-01,Luffa,63.0,97.5,
2020-04-01,Luffa,,63.0,103.5
2020-05-01,Luffa,103.5,,88.0
2020-06-01,Luffa,88.0,103.5,57.5
2020-07-01,Luffa,57.5,88.0,99.36363636
2020-08-01,Luffa,99.36363636,57.5,123.375
2020-09-01,Luffa,123.375,99.36363636,
2020-10-01,Luffa,,123.375,
2020-11-01,Luffa,,,
2020-12-01,Luffa,,,185.5
2021-01-01,Luffa,185.5,,161.0
2021-02-01,Luffa,161.0,185.5,118.6
2021-03-01,Luffa,118.6,161.0,71.625
2021-04-01,Luffa,71.625,118.6,98.66666666666667
2021-05-01,Luffa,98.66666666666667,71.625,126.5
2021-06-01,Luffa,126.5,98.66666666666667,83.0
2021-07-01,Luffa,83.0,126.5,82.0416666675
2021-08-01,Luffa,82.0416666675,83.0,81.75
2021-09-01,Luffa,81.75,82.0416666675,99.75
2021-10-01,Luffa,99.75,81.75,185.6
2021-11-01,Luffa,185.6,99.75,203.25
2021-12-01,Luffa,203.25,185.6,200.4969697
2022-01-01,Luffa,200.4969697,203.25,226.25
2022-02-01,Luffa,226.25,200.4969697,138.318181825
2022-03-01,Luffa,138.318181825,226.25,130.04545455
2022-04-01,Luffa,130.04545455,138.318181825,232.86984128
2022-05-01,Luffa,232.86984128,130.04545455,198.5
2022-06-01,Luffa,198.5,232.86984128,143.75
2022-07-01,Luffa,143.75,198.5,188.4
2022-08-01,Luffa,188.4,143.75,219.25
2022-09-01,Luffa,219.25,188.4,190.8
2022-10-01,Luffa,190.8,219.25,206.5
2022-11-01,Luffa,206.5,190.8,205.5
2022-12-01,Luffa,205.5,206.5,230.2
2023-01-01,Luffa,230.2,205.5,228.5
2023-02-01,Luffa,228.5,230.2,185.25
2023-03-01,Luffa,185.25,228.5,158.113636375
2023-04-01,Luffa,158.113636375,185.25,247.6
2023-05-01,Luffa,247.6,158.113636375,180.75
2023-06-01,Luffa,180.75,247.6,130.2
2023-07-01,Luffa,130.2,180.75,109.75
2023-08-01,Luffa,109.75,130.2,128.181818175
2023-09-01,Luffa,128.181818175,109.75,205.0
2023-10-01,Luffa,205.0,128.181818175,290.75
2023-11-01,Luffa,290.75,205.0,288.75
2023-12-01,Luffa,288.75,290.75,333.0
2024-01-01,Luffa,333.0,288.75,267.25
2024-02-01,Luffa,267.25,333.0,129.5
2024-03-01,Luffa,129.5,267.25,129.2
2024-04-01,Luffa,129.2,129.5,247.0
2024-05-01,Luffa,247.0,129.2,249.0
2024-06-01,Luffa,249.0,247.0,205.4
2024-07-01,Luffa,205.4,249.0,167.0
2024-08-01,Luffa,167.0,205.4,205.6
2024-09-01,Luffa,205.6,167.0,175.5
2024-10-01,Luffa,175.5,205.6,248.54545455
2024-11-01,Luffa,248.54545455,175.5,303.4
2024-12-01,Luffa,303.4,248.54545455,285.75
2025-01-01,Luffa,285.75,303.4,243.0
2025-02-01,Luffa,243.0,285.75,326.0
2025-03-01,Luffa,326.0,243.0,
2012-01-01,Raddish,19.044,,9.65
2012-02-01,Raddish,9.65,19.044,14.780000000000001
2012-03-01,Raddish,14.780000000000001,9.65,22.3
2012-04-01,Raddish,22.3,14.780000000000001,41.285
2012-05-01,Raddish,41.285,22.3,49.707499999999996
2012-06-01,Raddish,49.707499999999996,41.285,26.564
2012-07-01,Raddish,26.564,49.707499999999996,16.6925
2012-08-01,Raddish,16.6925,26.564,16.9775
2012-09-01,Raddish,16.9775,16.6925,42.022000000000006
2012-10-01,Raddish,42.022000000000006,16.9775,60.0
2012-11-01,Raddish,60.0,42.022000000000006,30.93
2012-12-01,Raddish,30.93,60.0,40.94
2013-01-01,Raddish,40.94,30.93,29.7875
2013-02-01,Raddish,29.7875,40.94,27.314999999999998
2013-03-01,Raddish,27.314999999999998,29.7875,26.115
2013-04-01,Raddish,26.115,27.314999999999998,41.207499999999996
2013-05-01,Raddish,41.207499999999996,26.115,38.9825
2013-06-01,Raddish,38.9825,41.207499999999996,27.715999999999998
2013-07-01,Raddish,27.715999999999998,38.9825,20.25
2013-08-01,Raddish,20.25,27.715999999999998,19.514
2013-09-01,Raddish,19.514,20.25,23.325
2013-10-01,Raddish,23.325,19.514,27.0825
2013-11-01,Raddish,27.0825,23.325,27.46
2013-12-01,Raddish,27.46,27.0825,21.195
2014-01-01,Raddish,21.195,27.46,18.330000000000002
2014-02-01,Raddish,18.330000000000002,21.195,22.118000000000002
2014-03-01,Raddish,22.118000000000002,18.330000000000002,26.6025
2014-04-01,Raddish,26.6025,22.118000000000002,44.39
2014-05-01,Raddish,44.39,26.6025,47.246
2014-06-01,Raddish,47.246,44.39,23.625
2014-07-01,Raddish,23.625,47.246,16.1825
2014-08-01,Raddish,16.1825,23.625,21.854
2014-09-01,Raddish,21.854,16.1825,36.0925
2014-10-01,Raddish,36.0925,21.854,48.25
2014-11-01,Raddish,48.25,36.0925,59.870000000000005
2014-12-01,Raddish,59.870000000000005,48.25,59.545
2015-01-01,Raddish,59.545,59.870000000000005,27.255
2015-02-01,Raddish,27.255,59.545,23.988
2015-03-01,Raddish,23.988,27.255,24.447499999999998
2015-04-01,Raddish,24.447499999999998,23.988,50.7275
2015-05-01,Raddish,50.7275,24.447499999999998,56.608000000000004
2015-06-01,Raddish,56.608000000000004,50.7275,33.6125
2015-07-01,Raddish,33.6125,56.608000000000004,22.378
2015-08-01,Raddish,22.378,33.6125,22.6125
2015-09-01,Raddish,22.6125,22.378,43.065
2015-10-01,Raddish,43.065,22.6125,74.768
2015-11-01,Raddish,74.768,43.065,60.64666666666667
2015-12-01,Raddish,60.64666666666667,74.768,35.3875
2016-01-01,Raddish,35.3875,60.64666666666667,20.796
2016-02-01,Raddish,20.796,35.3875,37.8125
2016-03-01,Raddish,37.8125,20.796,43.6175
2016-04-01,Raddish,43.6175,37.8125,58.5
2016-05-01,Raddish,58.5,43.6175,65.5425
2016-06-01,Raddish,65.5425,58.5,34.6475
2016-07-01,Raddish,34.6475,65.5425,20.978
2016-08-01,Raddish,20.978,34.6475,30.46
2016-09-01,Raddish,30.46,20.978,38.75
2016-10-01,Raddish,38.75,30.46,39.480000000000004
2016-11-01,Raddish,39.480000000000004,38.75,39.480000000000004
2016-12-01,Raddish,39.480000000000004,39.480000000000004,15.408000000000001
2017-01-01,Raddish,15.408000000000001,39.480000000000004,24.240000000000002
2017-02-01,Raddish,24.240000000000002,15.408000000000001,40.62499999999997
2017-03-01,Raddish,40.62499999999997,24.240000000000002,56.534090909999975
2017-04-01,Raddish,56.534090909999975,40.62499999999997,68.91666666666664
2017-05-01,Raddish,68.91666666666664,56.534090909999975,59.37499999916665
2017-06-01,Raddish,59.37499999916665,68.91666666666664,35.666666665999955
2017-07-01,Raddish,35.666666665999955,59.37499999916665,27.083333334166642
2017-08-01,Raddish,27.083333334166642,35.666666665999955,34.791666665833304
2017-09-01,Raddish,34.791666665833304,27.083333334166642,55.08333333066666
2017-10-01,Raddish,55.08333333066666,34.791666665833304,62.708333332500004
2017-11-01,Raddish,62.708333332500004,55.08333333066666,61.875
2017-12-01,Raddish,61.875,62.708333332500004,80.654
2018-01-01,Raddish,80.654,61.875,39.0544871775
2018-02-01,Raddish,39.0544871775,80.654,26.1458333325
2018-03-01,Raddish,26.1458333325,39.0544871775,42.0
2018-04-01,Raddish,42.0,26.1458333325,89.3750000075
2018-05-01,Raddish,89.3750000075,42.0,71.25
2018-06-01,Raddish,71.25,89.3750000075,45.0
2018-07-01,Raddish,45.0,71.25,
2018-08-01,Raddish,,45.0,
2018-09-01,Raddish,,,
2018-10-01,Raddish,,,
2018-11-01,Raddish,,,24.5
2018-12-01,Raddish,24.5,,25.375
2019-01-01,Raddish,25.375,24.5,30.625
2019-02-01,Raddish,30.625,25.375,49.75
2019-03-01,Raddish,49.75,30.625,61.8
2019-04-01,Raddish,61.8,49.75,81.25
2019-05-01,Raddish,81.25,61.8,69.5
2019-06-01,Raddish,69.5,81.25,95.0
2019-07-01,Raddish,95.0,69.5,
2019-08-01,Raddish,,95.0,
2019-09-01,Raddish,,,
2019-10-01,Raddish,,,
2019-11-01,Raddish,,,89.0
2019-12-01,Raddish,89.0,,74.0
2020-01-01,Raddish,74.0,89.0,54.65530303
2020-02-01,Raddish,54.65530303,74.0,36.0
2020-03-01,Raddish,36.0,54.65530303,
2020-04-01,Raddish,,36.0,44.0
2020-05-01,Raddish,44.0,,57.272727272
2020-06-01,Raddish,57.272727272,44.0,46.27020202
2020-07-01,Raddish,46.27020202,57.272727272,58.8
2020-08-01,Raddish,58.8,46.27020202,69.75
2020-09-01,Raddish,69.75,58.8,
2020-10-01,Raddish,,69.75,
2020-11-01,Raddish,,,
2020-12-01,Raddish,,,63.5
2021-01-01,Raddish,63.5,,77.75
2021-02-01,Raddish,77.75,63.5,51.0
2021-03-01,Raddish,51.0,77.75,35.625
2021-04-01,Raddish,35.625,51.0,50.333333333333336
2021-05-01,Raddish,50.333333333333336,35.625,103.5
2021-06-01,Raddish,103.5,50.333333333333336,84.5
2021-07-01,Raddish,84.5,103.5,63.291666667499996
2021-08-01,Raddish,63.291666667499996,84.5,43.5
2021-09-01,Raddish,43.5,63.291666667499996,73.25
2021-10-01,Raddish,73.25,43.5,121.8
2021-11-01,Raddish,121.8,73.25,166.25
2021-12-01,Raddish,166.25,121.8,82.82222222200001
2022-01-01,Raddish,82.82222222200001,166.25,30.125
2022-02-01,Raddish,30.125,82.82222222200001,47.75
2022-03-01,Raddish,47.75,30.125,77.75
2022-04-01,Raddish,77.75,47.75,131.8
2022-05-01,Raddish,131.8,77.75,148.0
2022-06-01,Raddish,148.0,131.8,103.25
2022-07-01,Raddish,103.25,148.0,79.0
2022-08-01,Raddish,79.0,103.25,110.25
2022-09-01,Raddish,110.25,79.0,117.78181818
2022-10-01,Raddish,117.78181818,110.25,128.79545455
2022-11-01,Raddish,128.79545455,117.78181818,97.0
2022-12-01,Raddish,97.0,128.79545455,72.4
2023-01-01,Raddish,72.4,97.0,55.4621212125
2023-02-01,Raddish,55.4621212125,72.4,53.4318181825
2023-03-01,Raddish,53.4318181825,55.4621212125,76.704545455
2023-04-01,Raddish,76.704545455,53.4318181825,139.4
2023-05-01,Raddish,139.4,76.704545455,137.5
2023-06-01,Raddish,137.5,139.4,78.2
2023-07-01,Raddish,78.2,137.5,48.75
2023-08-01,Raddish,48.75,78.2,49.0
2023-09-01,Raddish,49.0,48.75,87.4
2023-10-01,Raddish,87.4,49.0,167.25
2023-11-01,Raddish,167.25,87.4,172.0
2023-12-01,Raddish,172.0,167.25,134.8
2024-01-01,Raddish,134.8,172.0,107.5
2024-02-01,Raddish,107.5,134.8,62.5
2024-03-01,Raddish,62.5,107.5,47.8
2024-04-01,Raddish,47.8,62.5,103.5
2024-05-01,Raddish,103.5,47.8,168.25
2024-06-01,Raddish,168.25,103.5,89.6
2024-07-01,Raddish,89.6,168.25,62.5
2024-08-01,Raddish,62.5,89.6,70.4
2024-09-01,Raddish,70.4,62.5,63.5
2024-10-01,Raddish,63.5,70.4,82.2115384625
2024-11-01,Raddish,82.2115384625,63.5,132.4
2024-12-01,Raddish,132.4,82.2115384625,115.75
2025-01-01,Raddish,115.75,132.4,102.0
2025-02-01,Raddish,102.0,115.75,107.0
2025-03-01,Raddish,107.0,102.0,
2012-01-01,Snake Gourd,42.86,,19.5
2012-02-01,Snake Gourd,19.5,42.86,24.833333333333332
2012-03-01,Snake Gourd,24.833333333333332,19.5,37.9
2012-04-01,Snake Gourd,37.9,24.833333333333332,56.7375
2012-05-01,Snake Gourd,56.7375,37.9,64.75
2012-06-01,Snake Gourd,64.75,56.7375,51.098
2012-07-01,Snake Gourd,51.098,64.75,37.75
2012-08-01,Snake Gourd,37.75,51.098,40.2775
2012-09-01,Snake Gourd,40.2775,37.75,59.888
